mz,rt,height,intensity,rt_min,rt_max,mz_min,mz_max,SN,peakwidth
432.32384536321604,19.152307999999998,9660187.0,120467094.550967,18.997616,19.400666,432.323638916016,432.324035644531,540,0.40305
446.32541374364007,19.183422,15036727.0,179969103.98422,18.982075,19.416227,446.325073242188,446.32565307617205,15036726,0.4341520000000021
450.378602463778,18.982075,13569390.0,215533102.804609,18.750532999999997,19.229804,450.37841796875,450.378753662109,862,0.479271000000002
463.281909505876,19.416227,558391.875,3355435.56766477,19.229804,19.509381,463.281433105469,463.282623291016,9,0.27957699999999897
468.8400011940471,19.198961999999998,4860039.5,56976154.9026968,19.013168,19.462818,468.839691162109,468.840393066406,4860038,0.44965000000000105
494.404762092518,19.028581,25958318.0,424208969.640832,18.781261999999998,19.354093,494.404357910156,494.404937744141,1320,0.5728310000000001
503.139464408638,19.245347,2323955.5,23365089.2674042,19.059316,19.478345,503.138519287109,503.140289306641,67,0.4190290000000039
507.45273656372285,19.43175,534051.9375,2718830.9238354,19.323031,19.6181,507.451782226563,507.453491210938,6,0.29506899999999703
509.598261081028,19.462818,540934.1875,1918007.54068615,19.385123,19.540464,509.59744262695295,509.599060058594,23,0.15534100000000198
512.364761974875,19.229804,8934603.0,106153124.816291,19.044007999999998,19.478345,512.364318847656,512.365173339844,8934602,0.43433700000000103
513.886139017298,19.43175,369193.1875,1377301.66839682,19.369583,19.556025,513.885009765625,513.887023925781,22,0.18644200000000305
525.6541972684839,19.307562,1815207.875,17529720.620287802,19.16785,19.571548,525.652099609375,525.655212402344,21,0.403697999999997
527.823595873386,19.307562,1363734.75,11307101.5335937,19.152307999999998,19.524908,527.82177734375,527.824890136719,60,0.3726
535.327960815461,19.29202,2112100.75,22723956.747326396,19.105814000000002,19.524908,535.326110839844,535.3289794921881,16,0.41909400000000296
542.389433389627,19.214539000000002,3694104.75,38708300.803853795,19.059316,19.447295,542.38916015625,542.389831542969,23,0.38797900000000296
542.8328999455222,19.33857,2522121.5,23465287.4870395,19.16785,19.478345,542.832275390625,542.833312988281,2522120,0.31049499999999897
556.391099298913,19.260907999999997,3090192.75,36225987.5758065,19.044007999999998,19.524908,556.3905029296881,556.391784667969,3090192,0.48090000000000105
567.851397209524,19.385123,625313.6875,4568973.62569316,19.245347,19.478345,567.8507080078131,567.8521728515631,18,0.23299800000000198
582.191663137304,19.416227,833733.9375,3709024.37936948,19.33857,19.571548,582.1904296875,582.192077636719,17,0.232977999999999
582.526312155563,19.385123,793266.5625,3865191.16282693,19.307562,19.571548,582.525146484375,582.527587890625,14,0.263986
603.967271807786,19.229804,4867229.5,56153397.201127395,19.059316,19.478345,603.966613769531,603.967834472656,50,0.4190290000000039
611.710013773755,19.43175,1042674.8125,4794107.28029081,19.323031,19.602593,611.709289550781,611.7113037109381,19,0.279561999999999
615.977163199327,19.245347,5272498.0,55159959.3121236,19.090416,19.478345,615.976623535156,615.977966308594,107,0.387929000000001
621.424567058168,18.425836999999998,15509462.0,403717774.889548,18.117055999999998,18.811816,621.424133300781,621.4248046875,15509461,0.694759999999997
621.424592219551,19.028581,7431690.0,109632715.05628,18.811816,19.245347,621.4241943359381,621.424865722656,7431689,0.43353100000000105
633.788517848003,19.276495,3162709.5,33103849.2930142,19.121339000000006,19.509381,633.7874755859381,633.789245605469,86,0.388042
651.399055209234,19.33857,3246955.5,31105173.3160888,19.198961999999998,19.556025,651.398376464844,651.399475097656,40,0.357063000000001
654.804364589525,19.307562,1639400.75,9376431.10883473,19.198961999999998,19.509381,654.803649902344,654.8052978515631,1639400,0.310418999999998
715.5388983844209,19.105814000000002,43303564.0,618048461.2743549,18.904951999999998,19.354093,715.538452148438,715.5390014648441,1474,0.449140999999997
754.456637601085,19.229804,3032903.5,33420824.599772997,19.059316,19.478345,754.4547729492191,754.457763671875,37,0.4190290000000039
754.707143392324,19.260907999999997,1557413.75,16598349.360742599,19.121339000000006,19.478345,754.705688476563,754.7088012695309,1557413,0.35700600000000104
758.461932906807,19.229804,2626232.0,28440610.1714476,19.074842999999998,19.556025,758.45947265625,758.463745117188,16,0.48118200000000105
776.469858749492,19.276495,3436433.5,29208858.37669681,19.136733,19.478345,776.46826171875,776.4717407226559,48,0.341612000000002
780.726630684225,19.29202,2182011.25,18984543.0583566,19.136733,19.509381,780.7245483398441,780.728515625,2182010,0.372648
787.476051917487,19.307562,3321799.75,29204350.21280561,19.183422,19.571548,787.474975585938,787.4766235351559,42,0.388126
798.733727734721,19.323031,2139543.75,17726362.5555121,19.16785,19.478345,798.7323608398441,798.734741210938,68,0.31049499999999897
803.591174130025,19.136733,34864868.0,471299968.378991,18.950951999999997,19.385123,803.590698242187,803.591430664063,1252,0.43417100000000003
820.997444235365,19.354093,1151135.0,8131275.23424561,19.229804,19.540464,820.99462890625,820.999389648438,18,0.31066
824.2512379157788,19.354093,859575.0,7394871.13965739,19.229804,19.478345,824.249145507813,824.2529296875,859574,0.24854099999999998
825.003695062986,19.323031,1168300.375,10099852.4004401,19.183422,19.478345,825.002075195313,825.0076293945309,27,0.294923000000002
829.0100745640669,19.354093,867584.0,6774627.76184841,19.229804,19.524908,829.0088500976559,829.013916015625,32,0.295104
836.010242297846,19.400666,1087240.875,7573092.05775414,19.214539000000002,19.571548,836.008911132813,836.01318359375,10,0.357009000000001
839.7658103968581,19.385123,839354.125,4989045.74507697,19.260907999999997,19.478345,839.7651977539059,839.766723632813,29,0.217436999999999
840.0159540883701,19.354093,801923.3125,4515090.23023853,19.260907999999997,19.478345,840.0147094726559,840.0172729492191,21,0.217436999999999
865.0241629171927,19.385123,743980.4375,6432194.16458321,19.29202,19.602593,865.0230102539059,865.0263671875,743979,0.31057299999999605
890.541571811412,19.43175,1263360.0,5890851.80208979,19.354093,19.602593,890.540283203125,890.545288085938,12,0.2484999999999981
891.643559339252,19.16785,15731507.0,190099210.840483,18.982075,19.416227,891.6431274414059,891.643920898438,15731506,0.4341520000000021
901.548688089872,19.524908,756566.3125,5797725.09281247,19.354093,19.680293,901.546142578125,901.550415039062,6,0.326199999999998
141.127306554097,17.483718,1303801.25,18051856.9486104,17.252308,17.730689,141.127197265625,141.12741088867202,10,0.478381000000002
141.127330942066,17.993172,3470174.5,64833041.7560176,17.699975,18.287297,141.12722778320298,141.127380371094,27,0.587321999999999
216.159473559454,19.447295,319351.875,1045123.56578202,19.369583,19.493827,216.15943908691398,216.15950012207,319351,0.12424399999999901
233.193941163829,18.904951999999998,4240672.0,61551831.90786789,18.688502,19.214539000000002,233.193710327148,233.194030761719,63,0.526036999999997
322.172739596682,19.198961999999998,729303.0625,8664036.59705994,19.074842999999998,19.416227,322.172607421875,322.172973632813,15,0.341383999999997
353.73669666803,19.354093,645195.3125,5679151.15798872,19.229804,19.571548,353.736389160156,353.737426757813,19,0.341743999999998
381.32111991669404,19.447295,298340.71875,1336032.25125152,19.385123,19.540464,381.320953369141,381.32156372070295,9,0.15534100000000198
424.31227369846397,19.16785,10718850.0,119250288.488768,18.982075,19.400666,424.31204223632795,424.312561035156,10718849,0.4185910000000039
435.277678577693,19.29202,2403578.25,23243606.9785072,19.152307999999998,19.556025,435.27706909179705,435.278015136719,43,0.403717000000002
439.22993696778394,19.29202,1221654.5,14210851.9784944,19.152307999999998,19.493827,439.229583740234,439.230346679688,10,0.34151899999999796
454.336936439787,19.16785,9170007.0,117038622.41876799,18.966533,19.400666,454.33663940429705,454.3371276855471,83,0.434133000000005
489.849920897358,19.198961999999998,21892798.0,284707509.86396897,19.013168,19.447295,489.849487304688,489.850250244141,426,0.4341270000000009
490.35170286079,19.198961999999998,13363228.0,175165038.10893798,18.982075,19.43175,490.35134887695295,490.351928710938,37,0.449675000000002
510.47700591330596,19.260907999999997,3759082.0,38940713.4779767,19.074842999999998,19.509381,510.476470947266,510.47756958007795,73,0.434537999999998
518.1491401844049,19.276495,3682112.25,30094363.5545221,19.105814000000002,19.493827,518.1484375,518.149963378906,3682111,0.38801300000000105
535.495180142684,19.33857,1632768.0,17470873.2862478,19.198961999999998,19.602593,535.4945068359381,535.496337890625,33,0.4036309999999961
540.61685807726,19.462818,968088.5625,3583615.2544712005,19.354093,19.649193,540.616027832031,540.617614746094,14,0.295099999999998
543.000393753632,19.323031,1654843.625,14344543.7914736,19.152307999999998,19.571548,542.999450683594,543.001037597656,28,0.419239999999998
557.174374840882,19.369583,1650401.625,16259091.0884391,19.229804,19.58707,557.173156738281,557.1751708984381,25,0.357266
577.350847902556,19.16785,5541689.0,73557323.12284058,18.997616,19.447295,577.3504638671881,577.3515625,63,0.449679
580.180138180883,19.478345,551025.8125,2662800.58721272,19.307562,19.571548,580.179260253906,580.180969238281,8,0.263986
585.9555082316359,19.214539000000002,9105677.0,109133756.866176,19.013168,19.524908,585.954345703125,585.9561767578131,105,0.5117400000000011
594.560134567447,19.229804,6729902.0,73611615.6225244,19.013168,19.462818,594.5594482421881,594.560852050781,64,0.44965000000000105
594.760780104613,19.214539000000002,9814831.0,112054765.27030501,19.013168,19.478345,594.7603759765631,594.761169433594,147,0.465177000000002
604.16782640673,19.260907999999997,3552513.75,29021286.815993104,19.059316,19.493827,604.166931152344,604.1689453125,146,0.43451100000000203
624.782424577072,19.29202,4782499.5,51100866.6559854,19.105814000000002,19.556025,624.78125,624.7833251953131,124,0.45021100000000497
627.486577045198,19.074842999999998,34528532.0,476908177.6964901,18.85831,19.323031,627.486145019531,627.48681640625,1217,0.46472100000000105
630.5833954842591,19.323031,3077443.75,29785413.635454103,19.105814000000002,19.493827,630.5823974609381,630.584045410156,40,0.38801300000000105
633.186714520908,19.29202,3690764.5,36008898.7842183,19.136733,19.493827,633.18603515625,633.187805175781,179,0.35709399999999897
633.988973886125,19.307562,1471888.75,15277415.0988882,19.16785,19.524908,633.9874267578131,633.9896240234381,77,0.3570579999999989
642.593704499587,19.323031,3599351.5,31095670.10542231,19.136733,19.540464,642.5924072265631,642.594482421875,53,0.40373100000000106
663.208431400821,19.323031,1939332.0,15650099.9649733,19.198961999999998,19.493827,663.207824707031,663.209289550781,38,0.29486499999999705
671.512743599857,19.105814000000002,42325184.0,602089655.74519,18.873808,19.369583,671.512268066406,671.5130615234381,734,0.495775
671.8124616664991,19.354093,1262256.5,6855418.14617644,19.260907999999997,19.524908,671.811340332031,671.814453125,17,0.263999999999999
672.213892592139,19.354093,1480519.625,13497532.2905613,19.214539000000002,19.556025,672.212646484375,672.2147216796881,39,0.341486000000005
680.819390442774,19.33857,1373347.25,11939159.5074066,19.214539000000002,19.58707,680.817932128906,680.8211669921881,32,0.37253100000000394
707.4687104171651,19.354093,645030.5625,6086597.35411972,19.229804,19.556025,707.466918945313,707.4699096679691,15,0.32622100000000204
722.2421840827092,19.447295,524657.25,2546519.50426044,19.307562,19.58707,722.239868164063,722.24365234375,8,0.27950800000000203
724.4950955425929,19.307562,824423.125,11306651.290429305,19.090416,19.556025,724.4928588867191,724.4961547851559,18,0.465609000000003
725.045493196948,19.43175,778676.625,5020120.43603645,19.354093,19.633641,725.0443725585941,725.0463256835941,7,0.279548
751.4620512192613,19.229804,1044806.6875,8148676.02414844,19.090416,19.400666,751.4591674804691,751.464111328125,6,0.31025
765.21221478341,19.260907999999997,2934219.0,36762734.4618775,19.074842999999998,19.493827,765.2111206054691,765.213134765625,30,0.418983999999997
769.469692039156,19.260907999999997,2397170.75,21725742.9421013,19.121339000000006,19.478345,769.46875,769.4706420898441,47,0.35700600000000104
775.9680474194479,19.260907999999997,2089890.625,24173504.7203907,19.136733,19.524908,775.966918945313,775.9686889648441,55,0.38817500000000105
791.4823575057001,19.276495,2346648.25,20791918.451882802,19.152307999999998,19.524908,791.4816284179691,791.483276367188,94,0.3726
813.7460349190311,19.323031,2144069.5,15640214.732242402,19.198961999999998,19.493827,813.7444458007809,813.7474975585941,98,0.29486499999999705
835.508817857819,19.385123,1427762.0,14036296.8534315,19.059316,19.556025,835.506713867188,835.510498046875,11,0.4967090000000061
846.264456905592,19.369583,753925.25,6744763.54588232,19.260907999999997,19.524908,846.261962890625,846.2661743164059,753924,0.263999999999999
847.6172069444341,19.152307999999998,25457738.0,310688679.726501,18.966533,19.400666,847.6166381835941,847.6174926757809,25457737,0.434133000000005
851.0229443307339,19.416227,767798.5625,4035605.46021203,19.276495,19.556025,851.021728515625,851.0239868164059,10,0.27953000000000394
864.773593081833,19.416227,1235230.5,9252468.59803584,19.276495,19.6181,864.7720336914059,864.774169921875,12,0.341604999999997
890.640126784744,19.16785,30609490.0,399688234.962196,18.966533,19.400666,890.639526367188,890.6406860351559,670,0.434133000000005
935.670041581826,19.198961999999998,7900974.5,102765973.155329,18.997616,19.493827,935.669067382812,935.6708374023441,7900974,0.496210999999998
978.692718791919,19.183422,6725314.5,82648007.7268141,19.028581,19.43175,978.692138671875,978.6936645507808,6725314,0.4031689999999989
181.105104344093,18.842754,2171991.75,41930317.9257279,18.549702,19.152307999999998,181.105041503906,181.105178833008,13,0.6026060000000029
235.01459102462502,19.29202,573024.0625,5714433.5839599995,19.16785,19.509381,235.014205932617,235.014755249023,22,0.341530999999998
245.07830368753602,19.354093,322443.34375,3277342.4445343,19.245347,19.571548,245.078094482422,245.07859802246102,16,0.32620099999999896
374.27714191747594,19.33857,585453.5,6027637.9242457,19.214539000000002,19.58707,374.27685546875,374.277404785156,10,0.37253100000000394
390.755711751796,18.842754,2614933.75,50443764.15786721,18.564982999999998,19.136733,390.75540161132795,390.755981445313,30,0.5717499999999971
390.75508799509697,19.323031,1520174.375,17395686.823078196,19.136733,19.524908,390.754821777344,390.755493164063,18,0.38817500000000105
449.257444740655,19.323031,1061749.25,11392903.1643368,19.198961999999998,19.509381,449.256683349609,449.257904052734,1061748,0.310418999999998
467.83680826983596,19.198961999999998,30324216.0,373207677.051538,18.982075,19.43175,467.83642578125,467.837158203125,362,0.449675000000002
468.33853989977206,19.198961999999998,14615804.0,185437294.625681,18.982075,19.43175,468.338195800781,468.338928222656,505,0.449675000000002
481.722053304894,19.416227,733084.25,4592318.62781774,19.276495,19.602593,481.721343994141,481.7236328125,21,0.326097999999998
498.36312546158206,19.198961999999998,6886533.5,83255059.115666,19.028581,19.43175,498.36282348632795,498.363586425781,45,0.4031689999999989
510.64438547290496,19.260907999999997,2995973.0,34499412.6804967,19.105814000000002,19.509381,510.643676757813,510.645629882813,99,0.403567000000002
517.647711740569,19.260907999999997,2585579.0,27848760.0127635,19.121339000000006,19.509381,517.647155761719,517.648376464844,150,0.388042
517.982128629264,19.276495,4805813.5,44558517.23754121,19.074842999999998,19.509381,517.981628417969,517.9827880859381,122,0.434537999999998
525.487026083771,19.276495,3422250.5,32769474.072943106,19.136733,19.509381,525.486267089844,525.4876708984381,124,0.372648
526.178285534469,19.478345,1312059.75,10240334.0024093,19.354093,19.695877,526.1773681640631,526.1785888671881,10,0.341783999999999
532.9919347093451,19.33857,2565333.25,22757614.3956815,19.121339000000006,19.540464,532.9913330078131,532.992919921875,71,0.419125000000001
534.3778549824019,19.229804,5619584.0,63728405.1197913,19.044007999999998,19.462818,534.3773193359381,534.37841796875,374,0.41881
542.49875846737,19.33857,1452664.0,14987915.541053304,19.152307999999998,19.509381,542.4981689453131,542.499755859375,18,0.357072999999999
542.6661382144069,19.33857,2684710.75,23189483.628232602,19.16785,19.556025,542.6646728515631,542.6666259765631,40,0.38817500000000105
547.479365217244,19.462818,1045035.9375,2290785.84418315,19.416227,19.58707,547.479187011719,547.480529785156,20,0.17084300000000194
549.836775845541,19.33857,1723783.625,17474320.4916238,19.229804,19.571548,549.8358154296881,549.83740234375,25,0.341743999999998
550.170812289306,19.33857,3022535.25,28543922.61605449,19.198961999999998,19.571548,550.169982910156,550.171325683594,26,0.37258599999999703
555.17219458602,19.33857,1619751.125,14219674.9787888,19.214539000000002,19.509381,555.1715087890631,555.1734619140631,60,0.294842000000002
574.38791125528,19.074842999999998,7378264.5,103539020.420058,18.827231,19.307562,574.387390136719,574.388366699219,177,0.480330999999997
589.529888154734,19.416227,687442.6875,4789138.59284191,19.307562,19.58707,589.5289306640631,589.5306396484381,18,0.27950800000000203
594.961306082969,19.229804,8496013.0,95309241.1526353,19.028581,19.493827,594.960632324219,594.961975097656,89,0.465245999999998
597.368547297935,19.447295,580150.4375,2734710.50613208,19.369583,19.509381,597.3665771484381,597.370422363281,27,0.139798
603.365465817417,19.229804,6496322.5,84909404.3325457,19.044007999999998,19.493827,603.3648681640631,603.365966796875,18,0.44981899999999897
603.566006522429,19.229804,9711787.0,124412246.549912,19.044007999999998,19.478345,603.565368652344,603.566589355469,87,0.43433700000000103
606.97145402446,19.245347,5349353.0,58557775.943644494,19.044007999999998,19.462818,606.9708251953131,606.972229003906,145,0.41881
609.3742791316099,19.447295,582322.1875,5214165.30323588,19.229804,19.571548,609.372314453125,609.3756103515631,7,0.341743999999998
613.3954503230719,19.214539000000002,4135842.0,53748656.9133235,19.044007999999998,19.43175,613.395080566406,613.395812988281,73,0.387741999999999
615.77661852608,19.260907999999997,5249636.5,61812272.655384995,19.090416,19.493827,615.775695800781,615.777099609375,240,0.40341099999999797
620.42111049225,18.44136,50730492.0,1337501810.8312302,18.086118,18.827231,620.420654296875,620.421325683594,941,0.741113000000003
620.421144323502,19.028581,26597320.0,360999337.919537,18.827231,19.260907999999997,620.420837402344,620.42138671875,493,0.43367700000000003
621.778383622613,19.29202,4634601.0,31952997.1083627,19.121339000000006,19.602593,621.777282714844,621.7801513671881,137,0.48125399999999796
624.3813530426049,19.29202,3739072.5,40817774.0370923,19.105814000000002,19.540464,624.380615234375,624.38330078125,25,0.434650000000003
630.78406392195,19.307562,1627646.875,17156932.821586903,19.136733,19.509381,630.782958984375,630.784912109375,87,0.372648
633.587714608975,19.29202,5065253.5,50595641.3273834,19.152307999999998,19.509381,633.5872802734381,633.588073730469,56,0.357072999999999
639.589384607614,19.307562,1958755.375,15105294.3811962,19.16785,19.540464,639.587829589844,639.590087890625,119,0.37261399999999895
642.794763044325,19.29202,2185876.75,15962998.3339316,19.152307999999998,19.509381,642.7940673828131,642.795471191406,13,0.357072999999999
645.597834040907,19.29202,2538478.5,17463556.577385902,19.136733,19.509381,645.5960693359381,645.59912109375,42,0.372648
670.000676938589,19.447295,481158.59375,1730286.46083825,19.354093,19.509381,669.9998779296881,670.00146484375,481158,0.155288
674.810307574534,19.400666,2026803.375,11825970.3350851,19.214539000000002,19.602593,674.808532714844,674.8118896484381,42,0.388054
680.468983196958,19.214539000000002,1416627.625,18876847.834032997,19.013168,19.524908,680.468322753906,680.469970703125,20,0.5117400000000011
681.220592774164,19.354093,1384317.25,8183959.6803882,19.260907999999997,19.556025,681.2197265625,681.221862792969,49,0.295117000000001
690.025220921492,19.369583,1181155.375,7010946.63934452,19.260907999999997,19.509381,690.023803710938,690.026123046875,1181154,0.2484729999999981
739.050157754896,19.462818,1830762.375,11475043.2876843,19.33857,19.680293,739.0491333007809,739.051391601563,8,0.341722999999998
774.4732016817578,19.462818,719580.0625,2732000.14303245,19.385123,19.509381,774.4722290039059,774.474731445313,10,0.12425800000000099
780.4755880203778,19.245347,2178403.0,25086637.021753304,19.105814000000002,19.524908,780.473754882813,780.4768676757809,12,0.41909400000000296
786.9748494925909,19.29202,2481814.25,19610072.608085606,19.152307999999998,19.509381,786.972900390625,786.975952148438,2481813,0.357072999999999
787.225787310152,19.276495,4015316.75,35771271.95590039,19.136733,19.524908,787.2246704101559,787.2265625,100,0.38817500000000105
820.747111609396,19.33857,1740860.625,16082062.598244699,19.214539000000002,19.602593,820.745239257813,820.7485961914059,18,0.388054
835.257718092917,19.369583,798753.25,7249968.13178809,19.260907999999997,19.540464,835.2556762695309,835.2600708007809,15,0.27955599999999897
850.7714141235657,19.369583,852681.5,5887608.0603017,19.260907999999997,19.556025,850.769775390625,850.7739868164059,27,0.295117000000001
857.522632152019,19.416227,1585162.375,10613518.5958143,19.307562,19.58707,857.517211914063,857.52392578125,13,0.27950800000000203
941.569401660411,19.478345,770563.0,3719173.57517806,19.416227,19.742481,941.568725585937,941.569946289063,11,0.326254000000002
174.110613311614,19.369583,453308.40625,4989308.34176591,19.214539000000002,19.680293,174.110458374023,174.11083984375,10,0.465754
346.222281369624,19.013168,15296448.0,170296131.872165,18.811816,19.260907999999997,346.22213745117205,346.22244262695295,805,0.4490920000000039
385.298736189697,19.059316,8015675.5,118125564.08724399,18.811816,19.369583,385.29855346679705,385.298950195313,15,0.557767000000001
445.82367840773,19.183422,26639042.0,373405620.27761096,18.982075,19.416227,445.823425292969,445.823913574219,704,0.4341520000000021
469.2328836062111,19.105814000000002,3873116.5,59333148.3351467,18.904951999999998,19.43175,469.232543945313,469.233154296875,3873116,0.526797999999997
483.1785727269098,19.16785,2291560.5,31191368.195540506,18.982075,19.524908,483.17822265625,483.179077148438,2291560,0.5428330000000039
494.157506972806,19.416227,544958.6875,4961084.25919563,19.307562,19.649193,494.156585693359,494.158569335938,543977,0.34163099999999896
507.166741245368,19.416227,1070317.875,9251102.615802601,19.307562,19.633641,507.165771484375,507.168395996094,13,0.32607900000000106
521.891400085626,19.462818,946298.5625,5115921.9230307,19.369583,19.649193,521.8892822265631,521.893005371094,10,0.27960999999999897
524.985551822531,19.29202,3607287.0,38459330.4005384,19.105814000000002,19.524908,524.985168457031,524.986022949219,67,0.41909400000000296
525.1527306073191,19.29202,4686581.5,55923567.94111539,19.105814000000002,19.571548,525.1519775390631,525.153015136719,72,0.46573400000000104
533.876112263892,19.229804,9152967.0,109053382.023775,19.044007999999998,19.462818,533.875671386719,533.87646484375,545,0.41881
573.321343014927,18.904951999999998,5475108.5,100968783.008896,18.627022,19.136733,573.321105957031,573.3216552734381,13,0.509711000000001
575.189265815979,19.447295,717373.875,3901263.42600588,19.33857,19.58707,575.18896484375,575.191101074219,6,0.248500000000001
580.0226840309359,19.43175,713945.625,5898689.34166726,19.29202,19.633641,580.02099609375,580.0245361328131,13,0.341620999999998
599.198714996072,19.462818,1709257.375,16344592.926004,19.260907999999997,19.726941,599.197814941406,599.199462890625,7,0.46603299999999703
603.7666278152481,19.245347,8662258.0,100530022.117501,19.044007999999998,19.478345,603.7659912109381,603.76708984375,118,0.43433700000000103
614.0412628948201,19.509381,776683.375,7627031.38995117,19.369583,19.711416,614.040222167969,614.042297363281,10,0.34183300000000105
615.5758903835019,19.260907999999997,3297584.0,35534786.6208229,19.059316,19.556025,615.575012207031,615.576965332031,180,0.4967090000000061
619.047620980662,19.509381,861838.625,5492295.64310375,19.400666,19.664754000000002,619.045654296875,619.048400878906,22,0.264087999999996
630.3829782808319,19.29202,6281046.5,69166406.5152025,19.105814000000002,19.540464,630.3826904296881,630.383239746094,92,0.434650000000003
641.99182230059,19.307562,4150349.5,35906146.680668704,19.136733,19.540464,641.990783691406,641.992919921875,72,0.40373100000000106
669.2098079218171,19.323031,1841259.125,16931672.2909257,19.198961999999998,19.58707,669.208679199219,669.210876464844,22,0.388108
672.013544582561,19.354093,2018217.375,14735881.906266,19.198961999999998,19.556025,672.012390136719,672.01513671875,22,0.357063000000001
678.015265722176,19.369583,1801691.625,17869620.4016956,19.229804,19.6181,678.01416015625,678.016662597656,22,0.38829599999999503
707.0336940512799,19.43175,960546.125,3967243.03282435,19.33857,19.602593,707.0319213867191,707.0365600585941,37,0.264022999999997
759.564866044001,19.121339000000006,45299036.0,590940128.518666,18.920289,19.369583,759.564331054688,759.565063476563,2173,0.449294000000001
780.97227533798,19.478345,402509.34375,1696628.05288032,19.43175,19.633641,780.971435546875,780.973388671875,10,0.20189100000000101
787.727128492171,19.307562,2120243.75,20368199.4493359,19.152307999999998,19.524908,787.7265625,787.728149414063,2120243,0.3726
831.7541145085878,19.369583,1388908.375,13387987.1120796,19.229804,19.58707,831.7520141601559,831.7559204101559,20,0.357266
846.765484341582,19.385123,1021218.75,9952899.23228244,19.229804,19.571548,846.7642211914059,846.7681274414059,1021218,0.341743999999998
857.7723013155071,19.385123,1261796.25,11206006.1074891,19.260907999999997,19.649193,857.768920898438,857.774658203125,21,0.3882849999999961
898.045262607712,19.478345,428356.46875,2161337.94192795,19.416227,19.602593,898.0440063476559,898.0464477539059,16,0.1863659999999981
254.247782104669,19.509381,201388.28125,1010062.48443459,19.400666,19.649193,254.247741699219,254.24787902832,11,0.2485269999999981
300.289556457547,19.323031,1623497.5,17440945.3716482,19.136733,19.571548,300.289398193359,300.28973388671903,21,0.43481499999999895
330.199062822646,19.074842999999998,3239875.25,43548994.4401876,18.842754,19.276495,330.198760986328,330.199371337891,145,0.4337410000000009
330.199112516845,19.416227,1132238.0,8487955.9436541,19.276495,19.540464,330.198760986328,330.199371337891,51,0.263969000000001
382.279937452445,18.704025,4298179.5,85370991.0818827,18.456789,19.152307999999998,382.279632568359,382.280120849609,38,0.6955190000000021
390.21750162117104,19.105814000000002,1837450.125,27849423.1850585,18.935427,19.385123,390.217193603516,390.218078613281,20,0.449695999999998
399.227459551179,19.059316,9708988.0,155186802.746564,18.796656,19.33857,399.227233886719,399.2275390625,167,0.541914000000001
400.230768773374,19.074842999999998,2672870.25,39887035.9358271,18.85831,19.43175,400.23046875,400.231140136719,2672869,0.573440000000001
488.15485345279603,19.416227,776892.75,6839545.41258151,19.260907999999997,19.6181,488.154174804688,488.155883789063,776892,0.35719199999999396
544.304951651224,19.493827,573907.125,3445822.44299281,19.369583,19.664754000000002,544.3038330078131,544.3060302734381,11,0.295170999999997
547.3879425233989,18.950951999999997,25690002.0,397346337.159808,18.673231,19.260907999999997,547.3876953125,547.388122558594,99,0.587677
550.003502758872,19.33857,2682654.25,27303571.91157569,19.16785,19.540464,550.0028076171881,550.004211425781,28,0.37261399999999895
557.508578783834,19.354093,3262833.0,31747441.27154069,19.214539000000002,19.58707,557.5076904296881,557.509094238281,26,0.37253100000000394
557.67577294384,19.385123,1972827.625,19026456.687919106,19.214539000000002,19.58707,557.67529296875,557.6761474609381,27,0.37253100000000394
557.843035393422,19.369583,777367.375,7713161.98626045,19.183422,19.664754000000002,557.841552734375,557.8443603515631,15,0.481331999999998
565.013198957669,19.416227,1967047.25,20578218.5286589,19.229804,19.602593,565.011962890625,565.0145263671881,26,0.37278899999999604
572.4938640158709,19.509381,1021875.375,3559215.44722363,19.447295,19.6181,572.4932861328131,572.494812011719,25,0.17080499999999602
591.413981112833,19.028581,14848028.0,215682237.58228505,18.796656,19.307562,591.413757324219,591.414245605469,52,0.5109060000000001
597.202236179424,19.462818,738105.9375,3108256.0161848,19.323031,19.540464,597.201354980469,597.202941894531,10,0.21743300000000199
619.215643446136,19.478345,610593.9375,2818809.18748841,19.385123,19.633641,619.214660644531,619.2178955078131,8,0.24851800000000104
621.577913382347,19.276495,6146006.0,65753596.9179673,19.105814000000002,19.509381,621.577209472656,621.5784912109381,81,0.403567000000002
624.581860640521,19.29202,5898891.5,63760077.9444687,19.074842999999998,19.602593,624.580993652344,624.5831298828131,171,0.5277499999999961
624.9832043009,19.276495,2717052.75,32117223.071420696,19.090416,19.540464,624.982177734375,624.984436035156,2717052,0.45004799999999995
648.230776652387,19.493827,804655.875,2582659.10949604,19.43175,19.571548,648.230163574219,648.2313232421881,804655,0.139798
650.997775757795,19.323031,4938359.0,50111862.9330642,19.136733,19.556025,650.9971923828131,650.9984130859381,72,0.419292000000003
657.2001828732019,19.369583,1102049.25,11812246.4757901,19.214539000000002,19.58707,657.198974609375,657.202331542969,1102048,0.37253100000000394
665.450683263202,18.564982999999998,15016548.0,315114200.139384,18.19436,18.920289,665.4501953125,665.4510498046881,15016547,0.725929
665.450571084961,19.136733,5073047.5,85028998.3667066,18.920289,19.354093,665.4501953125,665.450988769531,5073046,0.433804000000002
668.075999377565,19.478345,726985.875,2379419.73140869,19.43175,19.540464,668.0751953125,668.0775146484381,11,0.10871400000000099
